student_id,attendance_pct,internal_marks,assignment_submission_rate,prev_semester_cgpa,lab_attendance_pct,quiz_avg_score,library_visits_per_month,extracurricular_participation,active_backlogs,dept_enc,semester
STU38905,-1.9354198,0.9453596,-2.5699058,-1.6685604,0.79486454,-1.6290568,-0.30925712,0.0,-0.085912526,0.0,-0.005090002
STU32069,-1.2711842,-2.260045,-1.7028155,-1.8432546,-0.45383513,-1.1634539,0.6407595,0.0,0.02680302,0.0,-0.00022353107
STU25495,-1.3982842,-2.4362407,-0.7068772,-2.0553856,-0.6275584,-1.258139,-0.32469094,0.0,-0.05867238,0.0,-0.00022353107
STU54357,-1.2414613,-2.1635883,-1.6809936,-1.5013129,-0.49329132,-1.1686565,-0.87703466,0.0,-0.05475748,0.0,-0.00022353107
STU72722,-1.6261163,-2.7929177,-2.2858026,0.31304893,-0.7546895,-0.7063495,0.6507361,0.0,-0.06234618,0.0,-8.565453e-05
STU14948,-0.11768562,-2.8590071,-0.96225536,-2.3258512,-0.09166846,-1.4067923,-1.0327222,0.0,-0.051257696,0.0,-0.00022353107
STU91633,-1.3107371,-2.45716,-0.95410746,-1.644548,-0.6193634,-1.22532,-0.921578,0.0,0.027103279,0.0,0.00031117623
STU63636,0.5560111,-2.8618941,-1.9555963,-2.0960445,-0.3332253,0.65977675,-1.0797142,0.0,0.030603833,0.0,-5.5702996e-05
STU50812,-1.4251585,-2.7858162,-0.9511214,-1.7992365,-0.44893098,-1.2478129,0.6563237,0.0,0.027442385,0.0,-0.00022353107
STU99070,-1.2679584,-2.36431,-1.7673266,-1.6241461,-0.39786643,-1.2242278,-0.31251115,0.0,-0.058033016,0.0,-0.00022353107
STU22051,-1.336194,-2.3002346,-0.7440296,-1.9872055,-0.5976767,-1.2364727,-0.79954195,0.0,-0.055396844,0.0,-0.00022353107
STU67896,-1.3543613,-2.279998,-1.7840415,-1.5145326,-0.570222,-0.7071887,-0.9221769,0.0,0.027344873,0.0,-0.00022353107
STU73133,-1.1711643,-2.0952759,-1.6456513,-1.7657998,-0.38418198,-1.1816374,-0.8819891,0.0,-0.055396844,0.0,-0.00022353107
STU96951,0.9285599,2.5727952,2.1589875,-1.5713147,0.83478296,-0.2566122,0.7938052,0.0,0.034341574,0.0,0.00061314
STU43903,-0.107258834,-2.8206198,-2.0125334,-2.1284788,0.11827424,-0.77220416,-0.9129856,0.0,-0.052594136,0.0,-0.00022353107
STU69692,0.42904082,2.6499903,0.16351008,1.3518871,0.6082418,1.1823245,0.6839794,0.0,-0.05851882,0.0,-0.00015444757
STU94926,-1.4280498,-2.8021169,-1.0534816,-1.8698658,-0.09038144,-0.6892971,-1.0123702,0.0,0.026900942,0.0,-0.00022353107
STU16019,0.41864145,-2.8372393,1.5175047,-2.218089,-0.6365948,-1.781334,-0.9379908,0.0,-0.055597883,0.0,-0.00022353107
STU36342,-1.4229894,-2.6558888,-0.96618634,-1.7437054,-0.6564848,-1.2122096,0.6557113,0.0,0.027442385,0.0,-0.00022353107
STU86406,-1.2643514,-2.172748,-1.6833671,-1.4935867,-0.5572149,-1.1801642,-0.7808469,0.0,0.027103279,0.0,-0.00022353107
STU70521,-0.80157375,-2.7425416,-1.9364731,-2.0038524,-0.40024477,0.9862351,-0.75876933,0.0,-0.055925652,0.0,7.75438e-05
STU21368,-1.4656394,-2.5686703,-1.0079179,-1.810926,-0.6642345,-0.6496124,-0.94455266,0.0,0.027344873,0.0,-0.00022353107
STU68491,0.7330354,-1.9359292,-0.5777433,-2.7606778,0.00315726,-1.6092974,0.77832335,0.0,0.029547585,0.0,-0.00022353107
STU31229,-1.3723485,-2.4331899,-1.8309444,-1.689026,-0.6014279,-0.71483636,-0.31101438,0.0,-0.06412697,0.0,0.00031117623
STU44995,-1.4749115,-2.4907632,-1.1267929,-2.1591022,-0.6442187,0.39288273,-0.7834877,0.0,-0.05756366,0.0,7.75438e-05
STU59197,-1.1910677,-2.084365,-1.6356093,-1.7227213,-0.54413587,-1.1731087,-0.774692,0.0,-0.055396844,0.0,-0.00022353107
STU66420,-1.3360162,-2.372479,-1.8770168,-0.87129885,-0.6147445,-0.6842457,-0.94017464,0.0,-0.056924295,0.0,-0.00022353107
STU92667,-1.2039335,-2.0501852,-1.6029907,-1.7024232,-0.54023623,-1.1570684,-0.87533736,0.0,0.026463915,0.0,0.00031117623
STU75840,-2.2297223,0.25802785,-2.3441703,-1.0161251,-0.74845463,-0.57253444,-1.103301,0.0,-0.06481842,0.0,0.00031117623
STU73483,0.53207177,1.9605552,1.5884731,1.7212905,0.5098352,0.98649997,0.60603917,0.0,0.08249712,0.0,-0.00015444757
STU27241,-1.3131592,-2.159947,-1.727699,-1.7922555,-0.57550335,-0.64345694,-0.8988928,0.0,0.026705509,0.0,-0.00022353107
STU67912,-1.352087,-2.5139315,1.1311095,-2.1143887,-0.63374066,-1.5198776,-0.3188906,0.0,-0.058238603,0.0,-0.00022353107
STU91560,0.5744012,2.069632,1.6991403,1.8470573,0.4743565,0.53875583,0.70142215,0.0,0.08249712,0.0,-0.00015444757
STU55268,-2.4411113,0.28128457,-0.8731582,-2.611444,-0.8124392,-0.717685,-0.92928284,0.0,-0.06666125,0.0,-0.00022353107
STU26540,-1.4857607,-1.5606201,-1.9579693,-1.6931791,-0.66739136,0.548325,-0.98272145,0.0,-0.056924295,0.0,7.75438e-05
STU28855,-0.89052606,-2.927653,-1.1711115,-2.2833636,-0.51518214,1.5364975,-0.732546,0.0,-0.055925652,0.0,-5.5702996e-05
STU61688,-0.12012697,-2.0002358,-2.1593952,-1.9665532,-0.12267722,-0.8519076,-1.1625526,0.0,0.030379513,0.0,0.00031117623
STU61347,-1.2131059,-2.3096712,-1.8502554,-0.8724603,-0.083538935,-1.2431823,-0.9447257,0.0,-0.052385878,0.0,-0.00022353107
STU99658,-1.3759952,-2.417563,-1.0132058,-2.155431,-0.63739294,-0.54245114,-0.9369768,0.0,-0.05756366,0.0,-0.00022353107
STU65492,-1.8740385,-2.334006,-2.228956,2.3960686,-0.7085476,-0.7694545,-0.8610956,0.0,-0.056398075,0.0,-8.565453e-05
STU98930,-1.2600834,-2.1671484,-1.6811999,-1.509187,-0.55884576,-1.1758963,-0.77397794,0.0,-0.05475748,0.0,-0.00022353107
STU90808,-1.3374312,-1.3973584,-1.7850459,-1.7117047,-0.5673086,-1.2196916,-0.8363767,0.0,-0.05475748,0.0,-0.00022353107
STU82179,-1.3115804,-2.1740131,-1.7578205,-1.8259383,-0.5787891,-0.5397147,-0.89115906,0.0,-0.05756366,0.0,-0.00022353107
STU67432,-1.2763219,-1.1594399,-1.6904569,-1.9048655,-0.6229515,-1.2135707,-0.9587527,0.0,0.026463915,0.0,0.00031117623
STU95089,-1.2898743,-2.296179,-0.6796108,-1.9658904,-0.6041925,-1.2300745,-0.90934634,0.0,-0.055396844,0.0,-0.00022353107
STU68176,-1.3742619,-1.2998663,-1.915091,-2.1610749,-0.44896907,-0.5596968,-0.98701507,0.0,-0.05756366,0.0,-0.00022353107
STU83044,-1.2433641,-2.181683,-1.6986257,-1.4463563,-0.4943226,-1.1702393,-0.89228207,0.0,-0.05475748,0.0,0.00031117623
STU69682,-0.30519396,-0.090647615,2.2975907,2.2097661,0.26462328,1.2389225,-1.1003282,0.0,0.043777935,0.0,-3.242865e-05
STU50135,0.7328914,2.0740485,1.7092862,1.1741127,0.61656016,0.82799023,0.64740217,0.0,0.081276625,0.0,-0.00015444757
STU77378,-2.2278621,2.21832,-1.0137467,-1.0081843,-0.886158,-1.6779658,-1.3508772,0.0,-0.06182089,0.0,0.00031117623
STU23237,0.559665,-2.830989,-1.9681515,-1.5696005,0.6834374,-1.480369,-0.35916588,0.0,0.032893427,0.0,0.0070857597
STU68335,-1.3389263,-2.3130457,1.4248697,-1.9329839,-0.66768116,-1.5313371,-0.98053974,0.0,-0.05496307,0.0,-0.00022353107
STU10221,0.77111137,-1.3752466,2.5870974,2.7834215,0.3982135,-0.55521256,0.70847815,0.0,0.043843575,0.0,-8.565453e-05
STU36433,-1.2248993,-2.2229695,-1.7750275,-0.9046281,-0.5145368,-1.2261301,-0.9204032,0.0,-0.05475748,0.0,-0.00022353107
STU51053,-1.5745726,-3.0625715,-1.1134193,-2.0636854,-0.43045568,0.36112216,-0.2758367,0.0,-0.063487604,0.0,-5.5702996e-05
STU80088,-0.1745589,-2.486419,-1.8176479,-1.9801009,-0.3781562,-1.3355345,-0.84070736,0.0,0.02946299,0.0,0.00031117623
STU57576,0.7688424,2.4684486,-0.979657,2.2968059,0.45113862,0.6481084,0.77105904,0.0,0.032226652,0.0,-0.00015444757
STU74157,-1.3636053,-2.3820097,-1.8555138,-1.9983518,-0.48267,-0.5055857,-0.29277363,0.0,-0.06412697,0.0,-0.00022353107
STU78021,0.71503705,1.4903309,1.3798218,2.0082355,0.46358407,0.96244377,0.6448196,0.0,0.08250682,0.0,0.00021500551
STU65435,-0.17867665,-2.6715145,-1.9007753,-1.6960518,0.04815329,-1.3553976,-0.9824988,0.0,-0.049948893,0.0,0.00031117623
STU45755,-1.3877685,-2.4362407,-0.754921,-2.055209,-0.6172489,-1.257819,-0.32469094,0.0,-0.05867238,0.0,0.00031117623
STU12050,-1.5261905,-1.5438004,-0.6485405,-2.345081,-0.6956703,-0.7668574,-1.0180665,0.0,0.026705509,0.0,-0.00022353107
STU74382,-1.2647605,-2.3076305,-0.94742924,-2.0147746,-0.43631434,-1.23832,-0.91646993,0.0,-0.055396844,0.0,-0.00022353107
STU96628,-1.3422222,-2.4542046,-0.9585586,-2.0169628,-0.61502564,-1.2563967,-0.32389212,0.0,0.02680302,0.0,-0.00022353107
STU21053,-1.5709493,-2.6648977,-1.0852593,-2.2520254,-0.6681735,0.35912213,-0.2767293,0.0,-0.06412697,0.0,7.75438e-05
STU80972,-1.3011186,-2.25212,-0.93830353,-1.928186,-0.5898356,-1.208167,-0.9079682,0.0,-0.055396844,0.0,-0.00022353107
STU83259,0.73607355,1.7213116,-0.49444747,2.9854984,0.23709917,-0.26435244,0.71556586,0.0,0.031885512,0.0,-8.565453e-05
STU75179,-1.297862,-2.2224307,-1.6685961,-1.7871026,-0.57702464,-1.1314706,0.64021325,0.0,-0.05867238,0.0,-0.00022353107
STU85571,-0.13029821,-2.6794379,-1.9013922,-2.0730433,0.17170885,-1.4130427,-0.31812555,0.0,-0.053612277,0.0,-0.00022353107
STU85757,-1.303484,-2.25212,-0.93830353,-1.9276781,-0.589236,-1.2102123,-0.91114056,0.0,0.026463915,0.0,0.00031117623
STU50123,-0.12013567,-1.0745132,-2.0158958,-2.289546,-0.3479222,-1.4839164,-0.9171445,0.0,-0.05611238,0.0,-0.00022353107
STU85197,-0.09837287,2.3563006,-0.74623626,-2.969136,0.048726924,-2.0464268,-1.4556707,0.0,-0.055589233,0.0,-0.00022353107
STU15772,-1.8350055,-2.2893271,-2.2187157,2.3869367,-0.73028094,-0.6851634,-1.0086786,0.0,-0.056398075,0.0,0.00011923914
STU48270,-0.17696275,-3.3251534,-2.764499,0.6570933,0.014678631,-0.8175777,-0.9932778,0.0,0.030336589,0.0,0.00011923914
STU27536,-0.18606149,-3.5490012,-1.139658,-2.1419773,-0.42685014,0.4199988,-1.1143408,0.0,0.03152317,0.0,-5.5702996e-05
STU72957,-1.2114282,-2.218409,-1.7239629,-1.5268667,-0.36179936,-1.1914333,-0.89243907,0.0,-0.05475748,0.0,-0.00022353107
STU66057,0.5267179,2.2676725,1.9781777,1.2941393,-0.72131443,0.5330932,0.738256,0.0,0.08618203,0.0,-3.242865e-05
STU68220,-1.323695,-2.2844172,-0.9550387,-1.94917,-0.59302986,-1.2227741,-0.8035151,0.0,0.026463915,0.0,-0.00022353107
STU17035,-1.2680912,-2.2475696,-1.6908325,-1.8088747,-0.5225028,-1.1466919,0.64028907,0.0,-0.05867238,0.0,-0.00022353107
STU22202,-2.2635174,1.0329819,-2.558299,-1.888379,-0.3283112,0.61952573,-1.142871,0.0,-0.0639877,0.0,-5.5702996e-05
STU98866,-1.6510265,-0.6540806,-2.0783446,-2.0652876,-0.68932676,0.015808541,-0.86942005,0.0,-0.061035413,0.0,-5.5702996e-05
STU67577,-2.304898,1.869665,-2.2804222,-1.6121025,-0.70635235,-0.8604106,-1.2036847,0.0,-0.0639877,0.0,-0.00022353107
STU71474,-0.2424194,-2.9952652,2.144146,-1.8961006,-0.44021213,-1.8137797,-1.1351358,0.0,-0.055678602,0.0,-0.00022353107
STU96159,-0.73598087,-2.3260317,-1.711999,-1.8121612,-0.38817543,-1.2569331,-0.8965909,0.0,-0.05375884,0.0,0.00031117623
STU37594,-1.303484,-2.255136,-0.90732414,-1.9528023,-0.5912208,-1.2105321,-0.91114056,0.0,0.026463915,0.0,-0.00022353107
STU80642,-1.294163,-2.1947603,-1.7271318,-1.7909856,-0.57550335,-0.6594331,-0.9038847,0.0,0.07397939,0.0,-0.00022353107
STU71925,-1.292656,-2.4934402,-0.9451075,-1.771261,-0.46164066,-1.2436472,-0.9179468,0.0,-0.055396844,0.0,-0.00022353107
STU23703,-1.4572363,-2.642663,-1.9888095,-1.7119458,0.17359889,-0.54160094,0.64383465,0.0,0.027103465,0.0,-0.00022353107
STU80804,-0.049777664,-2.4997973,-1.8239248,-1.9681708,0.049020544,-1.3634988,-0.97781885,0.0,-0.051257696,0.0,-0.00022353107
STU74205,-1.4019897,-2.32864,-1.8217728,-1.921521,-0.60712475,-0.50649875,-0.29296267,0.0,-0.06412697,0.0,-0.00022353107
STU57453,-1.2983236,-1.2907062,-1.6935511,-1.9208739,-0.61293536,-1.2062517,-0.8381108,0.0,0.026463915,0.0,0.00031117623
STU76628,-1.1711643,-2.0888097,-1.6363146,-1.7564629,-0.41358638,-1.1802107,-0.87915117,0.0,-0.055396844,0.0,-0.00022353107
STU24026,-1.3011186,-2.2394671,-0.967006,-1.928186,-0.5898356,-1.2051374,-0.89494824,0.0,-0.055396844,0.0,-0.00022353107
STU39878,-1.2039335,-2.0501852,-1.6029907,-1.7025999,-0.5392049,-1.1573883,-0.87533736,0.0,0.026463915,0.0,-0.00022353107
STU42768,-1.3115804,-2.1740131,-1.7578205,-1.8259383,-0.5787891,-0.5397147,-0.89115906,0.0,-0.05756366,0.0,-0.00022353107
STU24963,-1.2723129,-2.1976576,-1.7474462,-1.850394,-0.4382236,-0.71205556,-0.91379195,0.0,0.026705509,0.0,-0.00022353107
STU13864,-1.2015684,-2.0501852,-1.6029907,-1.702931,-0.5408358,-1.155023,-0.87216514,0.0,-0.055396844,0.0,-0.00022353107
STU29548,-1.3727362,-2.489945,-0.6844459,-1.613971,-0.6353511,-1.2362047,-0.94368815,0.0,-0.05475748,0.0,0.00031117623
STU36698,-0.1392509,-3.175078,-1.1326023,-2.577304,0.004816169,-0.7573637,-0.986716,0.0,-0.052594136,0.0,-0.00022353107
STU90739,-1.3436534,-2.2633967,-1.8023539,-1.8226174,-0.5800313,0.39000073,-0.8642079,0.0,-0.05756366,0.0,-5.5702996e-05
STU56090,-1.2666037,-2.1966636,-1.6538838,-1.7869643,-0.56251603,-1.1886531,-0.31251264,0.0,0.02680302,0.0,0.00031117623
STU37681,-1.6517723,-3.03057,-1.2168745,-1.0868794,-0.7307965,0.29950276,0.5841435,0.0,-0.063487604,0.0,-5.5702996e-05
STU41370,-1.4197483,-1.6422629,-1.0297672,-1.7554839,-0.7074892,-1.251326,-1.003096,0.0,-0.05475748,0.0,0.00031117623
STU53540,0.30113712,2.3444636,-0.45501095,2.2985885,0.6462905,1.1670073,-0.20293948,0.0,0.12408082,0.0,-0.00015444757
STU23970,0.6276144,1.8956798,1.4349215,2.1896281,-0.28022808,0.9613381,0.59070915,0.0,0.08868567,0.0,-3.242865e-05
STU33992,-1.4513223,-2.4819639,-1.0607526,-2.1222608,-0.63411546,0.5384647,-0.9117141,0.0,0.026705509,0.0,-5.5702996e-05
STU36365,0.5327238,2.4040458,0.94084334,2.2061582,0.5617736,0.53146726,0.70267063,0.0,0.08500075,0.0,-0.00015444757
STU28671,-1.2026043,-2.0756676,-1.6284047,-1.7561316,-0.41195548,-1.1767322,-0.8801445,0.0,0.026463915,0.0,-0.00022353107
STU95054,-0.81934017,-2.8678725,-0.8430057,-2.236762,-0.6340286,-0.60053974,-0.9631097,0.0,0.028343515,0.0,-0.00022353107
STU68515,-1.3247645,-2.3014941,-1.7156612,-1.61229,-0.5917345,-1.1385719,0.64024264,0.0,-0.05867238,0.0,-0.00022353107
STU55371,-1.2901406,-2.367005,-0.67501074,-2.0860286,-0.37819952,-1.2565678,-0.9222156,0.0,-0.055396844,0.0,-0.00022353107
STU73656,-1.3038161,-2.2224307,-1.6685961,-1.7862074,-0.57686394,-1.1371046,0.64065564,0.0,0.02680302,0.0,0.00031117623
STU99889,-0.056428865,2.2433977,1.9226182,0.7557683,0.3268105,0.9992476,0.63089985,0.0,0.08828725,0.0,-3.242865e-05
STU81737,-1.2418323,-2.162626,-1.6741234,-1.4361966,-0.5555457,-1.165557,-0.8904573,0.0,-0.05475748,0.0,-0.00022353107
STU83647,-1.4207499,-2.4782228,-0.7280462,-2.1566699,-0.6518118,-0.3383755,-0.9326663,0.0,-0.05756366,0.0,7.75438e-05
STU27451,0.5301543,0.17011666,-2.533163,-1.8947933,-0.42235553,-1.7216932,-1.1702834,0.0,-0.054551903,0.0,-0.00022353107
STU64602,-1.3879709,-2.314574,-1.7916511,-1.8794256,-0.60712475,-0.6603558,-0.31115013,0.0,-0.06412697,0.0,-0.00022353107
STU89822,-1.317622,-2.7901213,-1.0205647,-0.7991367,-0.38144743,-1.4731332,-0.8502329,0.0,-0.05475748,0.0,-8.565453e-05
STU33405,-0.19590606,2.169612,1.7733417,2.003017,-0.80271894,-1.0763086,0.6736156,0.0,0.09231329,0.0,0.00011923914
STU59695,0.700631,2.2816396,0.10451332,2.1272082,0.45150697,1.0195365,0.71229243,0.0,0.09449804,0.0,-0.00015444757
STU10583,-1.8941827,1.5393344,-2.5066116,-0.935162,-0.34766972,-1.5799183,-1.2605346,0.0,-0.06182089,0.0,-0.00022353107
STU49363,-0.11850072,2.6572154,2.2680404,-1.6246862,0.51881903,1.2452904,0.6795857,0.0,0.0904174,0.0,-0.00044044442
STU28920,-0.16318955,-2.7672455,-1.9721673,-2.1227405,-0.3627075,-0.5532044,-1.0104235,0.0,-0.06285137,0.0,-0.00022353107
STU10803,-1.2418323,-2.1501307,-1.6586585,-1.4757074,-0.5555457,-1.165557,-0.8789065,0.0,-0.05475748,0.0,-0.00022353107
STU29671,-1.3703117,-2.5058827,-0.8191885,-1.0436131,-0.6425936,-1.300043,-0.9568921,0.0,0.027103279,0.0,-0.00022353107
STU51497,-1.4051554,-2.82115,-0.6391187,-1.8613269,-0.38764387,-1.307928,-0.3236159,0.0,-0.058033016,0.0,-0.00022353107
STU95119,-2.0562935,0.01227511,-2.1814783,-1.7571173,-0.7244833,-0.6774101,-1.0252976,0.0,0.019470679,0.0,0.00031117623
STU84978,-1.2890651,-1.265369,-1.953472,-1.6641027,-0.39646196,-1.2479359,-1.0041167,0.0,-0.05475748,0.0,-0.00022353107
STU38560,-1.852133,1.0438738,-2.2903426,-1.7792938,-0.44713646,-1.510424,-1.1247504,0.0,-0.06366372,0.0,0.00031117623
STU24969,-1.3248136,-2.3589625,-1.8670439,-1.9511071,-0.39530283,0.47770163,-0.76097524,0.0,-0.05756366,0.0,-5.5702996e-05
STU30578,0.009388441,-3.2985098,-0.9924681,-2.1320615,-0.3732916,-1.5327233,-0.3216342,0.0,0.03036749,0.0,-0.00022353107
STU66369,-1.5405986,-1.699343,-1.1563492,-2.5367084,-0.53838706,0.58790505,-0.85889804,0.0,-0.05756366,0.0,-5.5702996e-05
STU93584,-1.420578,-2.616928,-0.9235876,-1.7722337,-0.64634496,-1.2543689,-0.32430613,0.0,-0.058033016,0.0,-0.00022353107
STU99364,0.65052015,0.63733786,1.466943,2.4130042,0.44143605,1.0431582,0.6533348,0.0,0.058252763,0.0,-0.00015444757
STU25376,-0.11253891,-2.8771265,-0.7684603,-2.3413525,0.24991395,-1.4416965,-1.0331142,0.0,-0.051257696,0.0,0.00031117623
STU67984,-1.1748588,-2.0633276,-1.6109006,-1.7025999,-0.5392049,-1.163232,-0.8775163,0.0,0.026463915,0.0,-0.00022353107
STU54118,0.60213864,1.7367617,0.92647517,2.3154247,0.39329466,1.0472957,0.6603271,0.0,0.04285174,0.0,-0.00015444757
STU59140,-0.90610343,-1.8202386,-2.0246544,-2.1943202,-0.6902059,-0.29148558,0.6446839,0.0,-0.062488966,0.0,-5.5702996e-05
STU74517,-1.3177698,-2.4492185,-0.580986,-1.7517259,-0.62339,-1.2389356,-0.9123464,0.0,-0.055396844,0.0,-0.00022353107
STU55398,-1.2118907,-2.2005403,-1.7057883,-1.5342659,-0.39980882,-1.1923138,-0.88820606,0.0,0.027103279,0.0,0.00031117623
STU27796,-1.353082,-0.8644823,-2.0877032,-0.98913103,-0.5358382,-1.3307701,-0.9243608,0.0,-0.05475748,0.0,-0.00022353107
STU77844,0.45527297,-2.5135882,-1.8290222,-1.9945526,-0.09024812,-1.3630224,-0.9114922,0.0,-0.05086823,0.0,0.00031117623
STU16463,-1.8425343,1.0911304,-2.0099747,-2.053779,-0.6426359,-1.4456879,-0.9794358,0.0,-0.06366372,0.0,-0.00022353107
STU81121,0.8044434,1.6353278,-0.81385237,2.456058,0.7757123,0.9255176,0.6230824,0.0,0.04023277,0.0,-0.00015444757
STU63090,-2.002476,-2.5532238,-2.335195,2.4064264,-0.78870666,-0.46494314,0.63185656,0.0,-0.06234618,0.0,-8.565453e-05
STU33022,-1.3311296,-2.3101313,-1.8354731,-1.8530321,-0.5853237,0.42326668,-0.75508285,0.0,-0.05756366,0.0,7.75438e-05
STU54942,0.9154395,-0.9431645,2.015823,2.2713635,0.72281134,1.1547123,0.64279103,0.0,0.082590185,0.0,-0.00015444757
STU20057,-1.2959545,-1.171276,-1.7151655,-1.937667,-0.6278824,-1.2257468,-0.84672695,0.0,-0.055396844,0.0,0.00031117623
STU61495,-1.5509255,-2.555946,-0.7920932,-2.2189953,-0.6785943,-0.6829245,-0.32224235,0.0,-0.06412697,0.0,-0.00022353107
STU68138,-0.1277097,-2.6936188,-1.9162948,-1.6433026,0.18978262,-1.3752486,-1.00007,0.0,0.030230504,0.0,-0.00022353107
STU58566,-1.4045441,-2.5722835,-1.9819118,-1.0802373,-0.49765432,-0.72190773,-0.31125757,0.0,-0.063487604,0.0,-0.00022353107
STU23446,0.5523397,1.9472362,1.6287544,1.7892611,0.544522,0.8358794,0.60677284,0.0,0.08249712,0.0,-0.00015444757
STU88802,0.5090843,-2.8559794,-0.9501159,-2.3098629,0.25223374,-1.437168,-1.0955532,0.0,-0.05086823,0.0,-0.00022353107
STU90658,-1.6663971,-3.0110836,-1.0270762,0.53366566,-0.9780163,0.9374412,-1.0159026,0.0,-0.056398075,0.0,4.514372e-05
STU24993,0.67726755,2.1120944,1.1847496,1.8348063,0.5477769,0.961603,0.6424252,0.0,-0.058259267,0.0,-0.00015444757
STU31516,-1.2127576,-2.163273,-1.6665684,-1.4757074,-0.5555457,-1.1714007,-0.8810854,0.0,-0.05475748,0.0,-0.00022353107
STU24184,-0.22112118,-2.7860448,-2.0062704,-2.0582225,0.32892105,1.040407,-1.0270925,0.0,0.057143297,0.0,-5.5702996e-05
STU78233,-1.2647605,-2.3415642,-0.94368714,-2.048324,-0.36384267,-1.2405041,-0.9230164,0.0,-0.055396844,0.0,-0.00022353107
STU16006,0.63618803,2.0786986,1.3875213,1.8065664,0.5782436,0.74186176,0.675676,0.0,0.08250682,0.0,-0.00015444757
STU67535,0.69595194,-2.5266688,-1.8023355,-1.9070549,0.14311913,-1.3450781,-1.0240813,0.0,-0.05086823,0.0,0.00031117623
STU46780,-1.5760849,-2.6480484,-1.0324842,-2.3728878,-0.5242265,-0.5022081,0.640238,0.0,0.07468508,0.0,-0.00022353107
STU53416,-1.6519194,-1.68923,-1.1098996,-2.5150394,-0.6447231,-0.6112354,-0.29362163,0.0,0.07468508,0.0,-0.00022353107
STU17869,-1.418287,-2.4335375,-1.0085694,-2.016124,-0.6273887,-1.1927036,0.64224714,0.0,0.02680302,0.0,0.00031117623
STU22119,-1.2962086,-2.2022548,-1.7522029,-1.8056864,-0.56030756,-0.71662474,-0.7991315,0.0,0.026705509,0.0,0.00031117623
STU88012,-1.1711643,-2.085276,-1.6363146,-1.7564629,-0.42217708,-1.1766769,-0.877628,0.0,-0.055396844,0.0,-0.00022353107
STU48290,0.6760256,1.9571785,1.6399271,1.4884244,0.56855446,0.9487831,0.66924185,0.0,0.039127603,0.0,-0.00015444757
STU10680,-0.13873234,-3.584274,-1.020017,0.7834674,-0.09198937,-1.8636955,-0.979748,0.0,-0.05427736,0.0,-8.565453e-05
STU81618,-1.3219371,-2.5374868,-0.7896992,-1.7515731,-0.4770316,-1.2569395,-0.91950864,0.0,-0.05475748,0.0,0.00031117623
STU18200,-1.339706,-2.3333335,-1.7257762,-1.5528545,-0.5917345,-1.1420046,0.64049643,0.0,-0.058033016,0.0,-0.00022353107
STU48254,0.62475127,1.4695563,1.1403241,2.4715703,-0.05062358,0.98816913,0.6964823,0.0,0.042510606,0.0,4.514372e-05
STU79766,-1.83589,-1.5578463,-2.4339044,0.46957213,-0.89566195,-0.50017214,0.6636948,0.0,0.027957454,0.0,-8.565453e-05
STU85534,-1.3280914,-2.6292922,-0.99644846,-0.9932942,-0.48391736,-1.2934178,-0.9619749,0.0,-0.05475748,0.0,0.00031117623
STU21708,-1.2741871,-2.2616763,-1.8059918,-1.8937166,-0.087770104,-0.68638873,-0.9312692,0.0,-0.05358212,0.0,-0.00022353107
STU28873,-1.3565891,-2.5764158,0.90635407,-1.6722443,-0.6413287,-1.395466,-0.9679719,0.0,-0.054323707,0.0,-0.00022353107
STU80284,0.5488192,1.4394629,1.6338093,1.934739,0.5205893,0.97342056,0.6380826,0.0,0.03248673,0.0,-0.00015444757
STU55054,-1.398628,-2.4912348,-0.18830082,-2.1595316,-0.6308824,-0.8114568,-0.8380099,0.0,-0.05756366,0.0,-0.00022353107
STU73806,-0.18684165,-2.5446115,-1.8615332,-1.9798268,0.084873214,-1.360526,-0.8531427,0.0,-0.051257696,0.0,-0.00022353107
STU82260,-1.1910677,-2.084365,-1.6356093,-1.7227213,-0.54413587,-1.1731087,-0.774692,0.0,-0.055396844,0.0,-0.00022353107
STU47501,-2.3486164,1.5819458,-2.3658786,-1.6493165,-0.7287369,-0.6758759,-1.1889846,0.0,-0.0639877,0.0,-0.00022353107
STU91665,0.93703127,-2.8597376,-1.9848828,-2.1389077,-0.5382741,-0.6617913,0.7434632,0.0,-0.09285113,0.0,-0.00022353107
STU32779,0.24111435,-3.0871487,-0.61035633,-2.4723258,0.10026573,-1.5600337,-0.3664159,0.0,0.029158123,0.0,-0.00022353107
STU90981,-1.7486093,-2.8598742,-2.399249,1.0731512,-0.7786229,0.49626443,-0.25275826,0.0,-0.06234618,0.0,4.514372e-05
STU73191,-0.11238945,-2.8269546,1.1052828,-2.380069,-0.42106313,-1.6866845,-1.0683647,0.0,-0.055678602,0.0,-0.00022353107
STU96755,-0.8102701,-2.94131,-1.0604857,-2.3136399,-0.44476813,-0.7230748,-0.8321568,0.0,-0.055925652,0.0,0.00031117623
STU26718,-1.3378031,-2.3198688,-1.7236089,-1.5718795,-0.5927658,-1.1397818,0.64026064,0.0,-0.058033016,0.0,0.00031117623
STU99701,0.28741094,-3.1054745,-0.1796906,-2.553323,-0.34913772,-0.8877131,-1.1984874,0.0,0.030603833,0.0,-0.00022353107
STU94545,-0.16134425,-2.849246,-0.76286775,-2.3281322,-0.45328772,-1.415083,-0.8804079,0.0,0.02946299,0.0,-0.00022353107
